Run 1863, SubRun 13, Event 29, Island 80, Time 36276.4 
932.933,145.73
932.933,139.678
947.933,182.369
953.129,179.344
947.933,176.318
390.375,198.663
390.375,204.715
395.571,201.689
147.059,135.277
395.571,195.637
121.667,38.1199
390.375,192.611
141.863,138.303
524.725,81.1825
395.571,207.741
261.217,110.658
659.065,184.999
395.571,201.689
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 127, Island 16, Time 38636.4 
121.667,141
927.737,245.584
932.933,254.662
813.603,204.821
798.603,222.648
813.603,222.977
818.799,219.951
793.407,219.622
813.603,216.925
798.603,216.596
793.407,225.674
818.799,226.003
932.933,248.61
818.799,201.796
927.737,239.532
818.799,213.899
121.667,141
121.667,86.534
932.933,127.574
953.129,149.085
927.737,130.6
927.737,124.549
121.667,110.741
947.933,146.059
932.933,133.626
932.933,121.523
121.667,104.689
121.667,92.5858
121.667,98.6376
932.933,115.471
121.667,86.534
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 127, Island 54, Time 472907 
798.603,246.855
7.5,120.598
927.737,257.688
256.021,174.202
126.863,150.078
793.407,249.881
659.065,233.414
550.117,214.651
276.217,171.505
395.571,195.637
281.413,174.531
529.921,217.347
818.799,244.158
813.603,241.132
12.696,123.624
544.921,211.625
679.261,230.717
147.059,147.381
947.933,254.991
524.725,214.322
-7.5,120.269
410.571,195.966
121.667,147.052
953.129,251.965
415.767,192.94
524.725,220.373
684.457,227.691
141.863,150.407
932.933,260.713
953.129,258.017
261.217,177.227
813.603,247.184
-12.696,123.294
793.407,243.829
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 139, Island 8, Time 36789.6 
813.603,204.821
147.059,129.226
281.413,150.324
679.261,194.406
544.921,181.366
947.933,212.628
410.571,165.707
121.667,122.845
524.725,178.011
415.767,168.733
256.021,143.943
12.696,105.468
276.217,147.298
390.375,162.352
932.933,206.247
798.603,198.441
-12.696,99.0874
659.065,191.051
793.407,201.467
141.863,126.2
550.117,184.392
927.737,209.273
813.603,204.821
664.261,188.025
684.457,197.432
529.921,174.985
7.5,102.442
953.129,209.602
121.667,122.845
395.571,159.327
281.413,107.961
818.799,147.33
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 153, Island 35, Time 88939.8 
684.457,136.914
953.129,112.774
544.921,151.107
256.021,156.046
953.129,106.722
281.413,162.427
932.933,127.574
121.667,153.104
410.571,159.656
659.065,130.533
953.129,118.826
947.933,97.6446
947.933,121.852
927.737,94.2896
664.261,127.508
524.725,141.7
390.375,150.249
947.933,115.8
395.571,153.275
927.737,136.652
529.921,144.726
947.933,109.748
932.933,139.678
276.217,165.453
